date,000300.SH,000905.SH,000906.SH
20130816,-0.7509,-2.1197,-1.1042
20130819,1.1842,1.5384,1.2747
20130820,-0.8134,-0.2602,-0.6718
20130821,-0.1676,0.7741,0.0745
20130822,-0.2017,0.2472,-0.0855
20130823,-0.738,-0.2337,-0.607
20130826,2.1289,2.0844,2.1173
20130827,0.2254,0.7697,0.3673
20130828,-0.5479,-0.755,-0.6021
20130829,-0.4186,-0.0766,-0.3292
20130830,-0.1898,-0.998,-0.4016
20130902,0.2781,0.7044,0.3891
20130903,1.4721,1.4881,1.4763
20130904,-0.1615,0.2769,-0.047
20130905,-0.3813,0.1952,-0.2307
20130906,0.6853,0.8043,0.7165
20130909,3.5129,1.0308,2.8608
20130910,1.4048,1.0177,1.3049
20130911,0.323,-0.9472,-0.0038
20130912,0.9894,0.2819,0.8091
20130913,-0.7399,0.1236,-0.521
20130916,-0.4224,0.114,-0.2854
20130917,-2.0605,-1.7621,-1.9841
20130918,0.2137,0.9463,0.4018
20130923,1.6353,2.0277,1.7366
20130924,-1.1489,0.0998,-0.8256
20130925,-0.6078,-0.3663,-0.5447
20130926,-1.8356,-2.0828,-1.9003
20130927,0.4415,0.3819,0.426
20130930,0.5873,1.3115,0.7764
20131008,1.3605,1.6829,1.4451
20131009,0.4821,1.0917,0.6425
20131010,-0.989,-0.5382,-0.8699
20131011,1.6133,1.6993,1.6361
20131014,0.1634,1.0282,0.3928
20131015,-0.2032,0.1417,-0.1111
20131016,-1.8701,-2.7214,-2.098
20131017,-0.3321,-0.1576,-0.2857
20131018,0.5272,0.3456,0.4789
20131021,1.8659,2.478,2.0286
20131022,-1.029,-1.0449,-1.0333
20131023,-1.1202,-2.5406,-1.4995
20131024,-0.7434,-0.6642,-0.7225
20131025,-1.331,-1.9593,-1.4969
20131028,-0.11,-0.3421,-0.171
20131029,0.2578,-2.7527,-0.5318
20131030,1.4931,1.6359,1.5297
20131031,-1.402,-1.3448,-1.3873
20131101,0.4736,-0.3065,0.2733
20131104,-0.1889,0.6953,0.0368
20131105,0.1393,1.3201,0.4427
20131106,-1.2669,-1.0668,-1.2151
20131107,-0.553,-1.3932,-0.7711
20131108,-1.3931,-1.4952,-1.4195
20131111,0.3442,0.438,0.3684
20131112,1.0411,0.9517,1.018
20131113,-2.2173,-1.8686,-2.1274
20131114,0.7161,1.3309,0.875
20131115,2.0062,2.0936,2.0289
20131118,3.3253,2.447,3.0971
20131119,-0.6892,0.3261,-0.427
20131120,0.526,0.9952,0.648
20131121,-0.6129,-0.3397,-0.5415
20131122,-0.499,-0.5861,-0.5218
20131125,-0.3892,-0.0821,-0.3089
20131126,-0.0508,0.1582,0.0039
20131127,1.1337,1.1462,1.1369
20131128,1.0374,0.8461,0.9872
20131129,-0.024,0.6046,0.1407
20131202,-0.8264,-4.4476,-1.7798
20131203,0.9921,2.3626,1.3431
20131204,1.3243,1.8923,1.4713
20131205,-0.2803,-0.1087,-0.2357
20131206,-0.6446,-0.253,-0.5427
20131209,-0.0577,0.738,0.1499
20131210,0.1,0.0705,0.0922
20131211,-1.6532,-1.1063,-1.5097
20131212,-0.1139,0.2606,-0.0152
20131213,-0.1401,0.2163,-0.0459
20131216,-1.6087,-1.7251,-1.6387
20131217,-0.4876,-0.614,-0.5202
20131218,0.0361,0.0005,0.0269
20131219,-1.0528,-1.0178,-1.0437
20131220,-2.3269,-1.2654,-2.0538
20131223,0.2838,-0.1138,0.1807
20131224,0.1596,0.6937,0.2977
20131225,0.7369,1.0547,0.8194
20131226,-1.7256,-1.7152,-1.7229
20131227,1.6838,1.5399,1.6464
20131230,-0.1745,0.3218,-0.0455
20131231,1.3294,0.4221,1.0926
20140102,-0.3454,0.4905,-0.1288
20140103,-1.3436,-0.8203,-1.2072
20140106,-2.2762,-2.7623,-2.4034
20140107,-0.0284,0.6134,0.139
20140108,0.1747,0.1217,0.1608
20140109,-0.8783,-1.1284,-0.9437
20140110,-0.7817,-1.8233,-1.0537
20140113,-0.5067,-0.4579,-0.494
20140114,0.8737,1.9799,1.1604
20140115,-0.1765,0.6681,0.0443
20140116,0.1314,0.1664,0.1406
20140117,-1.5081,-1.1415,-1.4117
20140120,-0.5736,-0.7568,-0.6219
20140121,0.9888,1.5363,1.133
20140122,2.5778,2.6738,2.6032
20140123,-0.5307,0.6961,-0.2059
20140124,0.6178,1.4948,0.852
20140127,-1.3252,-0.0186,-0.9741
20140128,0.1776,-0.2096,0.0725
20140129,0.3571,0.8942,0.5024
20140130,-1.1371,-0.5893,-0.9883
20140207,0.4555,1.8596,0.8384
20140210,2.4882,2.9552,2.6168
20140211,0.795,0.1411,0.6143
20140212,0.2487,1.1037,0.4839
20140213,-0.5103,-1.4784,-0.7782
20140214,0.7028,1.7158,0.9812
20140217,0.7001,1.9009,1.0324
20140218,-1.2634,-0.1198,-0.9442
20140219,1.1485,0.007,0.8272
20140220,-0.9191,-1.4003,-1.0535
20140221,-1.0117,-0.6545,-0.9123
20140224,-2.1987,-0.3912,-1.6943
20140225,-2.5559,-3.5158,-2.8273
20140226,0.2547,0.6574,0.3678
20140227,-0.4297,-1.323,-0.6814
20140228,1.1542,1.0471,1.1243
20140303,0.5231,2.0843,0.9597
20140304,-0.2784,0.0189,-0.1943
20140305,-0.9292,-0.5366,-0.818
20140306,0.4463,-0.1245,0.2841
20140307,-0.2427,-0.5036,-0.3166
20140310,-3.2546,-3.7933,-3.4068
20140311,0.5184,0.104,0.4018
20140312,0.2595,0.0363,0.1969
20140313,1.2392,1.0731,1.1927
20140314,-0.8175,-0.4651,-0.7189
20140317,0.9517,2.0102,1.2485
20140318,-0.2289,0.5558,-0.0071
20140319,-0.8074,-0.2138,-0.6387
20140320,-1.5985,-2.615,-1.8887
20140321,3.4419,1.9557,3.021
20140324,0.8225,0.8468,0.8293
20140325,-0.0971,0.1325,-0.0327
20140326,-0.156,0.2595,-0.0393
20140327,-0.7066,-1.4359,-0.912
20140328,-0.1736,-1.9967,-0.6843
20140331,-0.263,-0.6405,-0.3674
20140401,0.7832,1.535,0.9905
20140402,0.8142,0.0655,0.6066
20140403,-0.7208,-0.1477,-0.5627
20140404,0.9452,1.1023,0.9887
20140408,2.3722,1.0763,2.013
20140409,0.0583,0.9273,0.2969
20140410,1.5698,0.505,1.2755
20140411,-0.1361,-0.4369,-0.2186
20140414,-0.0904,0.7494,0.1395
20140415,-1.7257,-0.7263,-1.4505
20140416,0.1374,-0.0503,0.0853
20140417,-0.3459,-0.123,-0.2841
20140418,-0.0146,0.3567,0.0885
20140421,-1.6737,-1.5865,-1.6494
20140422,0.4365,-0.4582,0.1874
20140423,-0.0968,-0.456,-0.1962
20140424,-0.1911,-1.1289,-0.4498
20140425,-1.0339,-2.1656,-1.344
20140428,-1.5157,-3.0544,-1.9338
20140429,1.1008,1.4746,1.2012
20140430,0.0088,0.7287,0.2027
20140505,-0.1014,0.8528,0.157
20140506,0.0398,0.5184,0.1703
20140507,-0.9276,-1.7814,-1.1613
20140508,-0.0852,0.1079,-0.0326
20140509,-0.0742,-1.012,-0.3296
20140512,2.1624,2.6032,2.2816
20140513,-0.2386,-0.1539,-0.2156
20140514,-0.114,-0.0811,-0.1051
20140515,-1.3022,-1.8788,-1.4586
20140516,0.0871,-0.1522,0.0224
20140519,-1.4357,-0.5713,-1.2026
20140520,0.0297,0.2792,0.0974
20140521,0.9516,0.8511,0.9243
20140522,-0.2358,-0.0319,-0.1804
20140523,0.8234,1.0791,0.8929
20140526,0.352,1.0808,0.5506
20140527,-0.4033,-0.2395,-0.3584
20140528,1.0279,1.1331,1.0567
20140529,-0.654,-1.0286,-0.7569
20140530,0.0603,0.1929,0.0966
20140603,-0.3036,-0.1703,-0.267
20140604,-1.0067,-0.8743,-0.9704
20140605,1.0491,1.1285,1.0709
20140606,-0.7387,-0.3581,-0.6341
20140609,-0.0204,-0.5475,-0.1656
20140610,1.2645,1.1215,1.2252
20140611,-0.0232,0.4696,0.1119
20140612,-0.3404,-0.2058,-0.3034
20140613,1.0603,1.0764,1.0647
20140616,0.7174,0.6019,0.686
20140617,-1.012,-0.9103,-0.9843
20140618,-0.4349,-0.5476,-0.4656
20140619,-1.543,-2.6543,-1.8454
20140620,0.4618,0.8959,0.579
20140623,-0.1226,0.7003,0.1002
20140624,0.5019,0.6112,0.5317
20140625,-0.5338,-0.6557,-0.5671
20140626,0.7362,1.2564,0.8779
20140627,0.055,0.7088,0.2338
20140630,0.6911,0.9148,0.7525
20140701,-0.0258,0.6834,0.1694
20140702,0.2914,0.698,0.4039
20140703,0.4296,1.0137,0.5916
20140704,-0.0687,-0.3753,-0.1541
20140707,-0.1104,0.2479,-0.0108
20140708,0.1923,0.6282,0.3138
20140709,-1.4567,-1.4185,-1.446
20140710,-0.2729,-0.0052,-0.198
20140711,0.2409,1.1941,0.5081
20140714,1.1056,1.515,1.2212
20140715,0.1482,0.0565,0.1223
20140716,-0.1889,-0.7572,-0.3497
20140717,-0.6357,-0.7552,-0.6693
20140718,0.328,0.2749,0.3131
20140721,0.0994,-0.3037,-0.014
20140722,1.2188,1.3162,1.2461
20140723,0.2342,-0.641,-0.0116
20140724,1.7828,-0.0712,1.2654
20140725,1.0478,0.8776,1.0009
20140728,2.8066,1.9212,2.5631
20140729,0.3215,0.9473,0.4926
20140730,-0.4014,0.1657,-0.2457
20140731,1.2162,1.0014,1.157
20140801,-0.8871,-1.1,-0.9457
20140804,1.9841,1.63,1.8868
20140805,-0.2638,0.4972,-0.0552
20140806,-0.2588,0.6623,-0.0049
20140807,-1.5134,-0.9821,-1.3659
20140808,0.158,0.5974,0.2804
20140811,1.4677,1.515,1.4809
20140812,-0.3508,0.5206,-0.1071
20140813,0.0784,0.0455,0.0692
20140814,-0.9732,-0.643,-0.8803
20140815,1.057,1.1463,1.0821
20140818,0.59,1.3543,0.8056
20140819,0.0087,0.2987,0.0909
20140820,-0.3633,0.0103,-0.2572
20140821,-0.5028,-0.0436,-0.3719
20140822,0.4723,0.5853,0.5047
20140825,-0.9513,-0.7654,-0.8981
20140826,-0.8012,-1.7729,-1.0797
20140827,0.1507,0.3091,0.1958
20140828,-0.701,-0.8984,-0.7572
20140829,1.1686,1.0587,1.1373
20140901,0.7283,1.7969,1.0321
20140902,1.3222,1.5237,1.3799
20140903,0.9377,0.7088,0.872
20140904,0.7218,0.8534,0.7595
20140905,0.9494,0.3999,0.7919
20140909,-0.1647,0.7549,0.0979
20140910,-0.5231,0.1746,-0.3226
20140911,-0.3691,-0.1055,-0.293
20140912,0.615,1.1054,0.7569
20140915,-0.0479,1.0638,0.2748
20140916,-1.9869,-3.3699,-2.3915
20140917,0.5258,0.8718,0.626
20140918,0.3056,0.7034,0.4211
20140919,0.687,0.8417,0.732
20140922,-1.9087,-1.3554,-1.7474
20140923,0.8635,1.2833,0.9864
20140924,1.7671,1.288,1.6265
20140925,-0.2006,-0.0202,-0.1478
20140926,0.0097,0.3157,0.0993
20140929,0.4348,0.9835,0.596
20140930,0.1303,0.7931,0.3258
20141008,1.1177,1.5747,1.2531
20141009,0.1441,0.2097,0.1636
20141010,-0.6111,-0.4426,-0.561
20141013,-0.4801,0.0166,-0.3322
20141014,-0.3415,-0.3331,-0.339
20141015,0.7076,0.4354,0.6263
20141016,-0.7906,-1.6333,-1.042
20141017,-0.1089,-0.9276,-0.3517
20141020,0.5315,1.4078,0.7899
20141021,-0.8685,-0.9157,-0.8825
20141022,-0.6062,-1.196,-0.781
20141023,-0.9388,-1.4584,-1.0922
20141024,-0.2183,0.4087,-0.0338
20141027,-0.915,0.7299,-0.4289
20141028,2.0188,2.4002,2.1328
20141029,1.4372,1.3564,1.4129
20141030,0.7156,0.0175,0.5065
20141031,1.5958,-0.1245,1.083
20141103,0.1684,0.8479,0.3685
20141104,0.0248,-0.5017,-0.131
20141105,-0.3869,-0.1604,-0.3201
20141106,0.1046,0.5886,0.2475
20141107,-0.1562,-0.9472,-0.3906
20141110,2.5409,1.0798,2.1104
20141111,-0.2774,-2.972,-1.0634
20141112,1.3955,1.7188,1.488
20141113,-0.5615,-0.8804,-0.6529
20141114,0.0521,-0.2451,-0.0329
20141117,-0.5421,0.9951,-0.1034
20141118,-1.0005,0.1852,-0.6584
20141119,-0.165,0.3513,-0.0148
20141120,-0.0049,-0.2101,-0.0648
20141121,1.8271,1.1086,1.6177
20141124,2.5471,1.6372,2.2831
20141125,1.3703,1.5039,1.4088
20141126,1.3948,0.4858,1.1325
20141127,1.1558,0.713,1.0289
20141128,1.9724,-0.1166,1.3754
20141201,0.3914,-0.7078,0.0818
20141202,3.6927,1.3348,3.034
20141203,1.4914,1.1624,1.401
20141204,4.6099,2.1157,3.9262
20141205,0.6615,-2.1656,-0.0999
20141208,4.096,1.477,3.4052
20141209,-4.4873,-4.0141,-4.3648
20141210,3.6896,3.4394,3.6246
20141211,-1.1961,1.4951,-0.4983
20141212,0.3209,0.7106,0.424
20141215,0.7516,1.6456,0.9965
20141216,2.6785,0.4136,2.0541
20141217,1.7314,-0.8812,1.0228
20141218,-0.4366,0.0137,-0.3168
20141219,1.113,-0.6103,0.6529
20141222,0.3344,-3.9629,-0.7986
20141223,-2.0491,-2.1015,-2.0624
20141224,-2.8433,1.3217,-1.7812
20141225,3.2514,1.9421,2.907
20141226,3.3105,1.0847,2.7305
20141229,0.2791,-1.0163,-0.0531
20141230,0.0607,-1.7243,-0.3925
20141231,2.2025,0.9029,1.8769
20150105,3.0516,1.7717,2.7343
20150106,-0.0132,1.1602,0.275
20150107,0.075,0.1529,0.0942
20150108,-2.3199,-0.8054,-1.9455
20150109,-0.3522,-0.6425,-0.4248
20150112,-0.9346,-1.4205,-1.0559
20150113,0.0132,1.3666,0.3498
20150114,-0.3306,-0.4691,-0.3654
20150115,2.9036,1.2882,2.4983
20150116,0.8608,1.3045,0.9708
20150119,-7.7023,-4.3156,-6.8596
20150120,1.224,3.6089,1.8336
20150121,4.4951,2.5433,3.9875
20150122,0.5277,1.3982,0.751
20150123,0.1155,-0.9994,-0.1723
20150126,1.015,2.2312,1.3258
20150127,-0.9161,0.2576,-0.6135
20150128,-1.3877,-0.5871,-1.1795
20150129,-1.2346,-0.6745,-1.0881
20150130,-1.3616,-1.2011,-1.3194
20150202,-2.3419,-0.4143,-1.8348
20150203,2.4891,1.7486,2.2913
20150204,-1.0379,-0.4197,-0.8736
20150205,-1.0236,-0.5156,-0.888
20150206,-1.6194,-2.1123,-1.7515
20150209,1.0114,-0.5386,0.5974
20150210,1.8238,1.3757,1.7054
20150211,0.7978,1.0945,0.8759
20150212,0.2548,0.7011,0.3727
20150213,0.7829,1.5477,0.9855
20150216,0.8547,1.741,1.0907
20150217,0.6526,0.7051,0.6667
20150225,-1.2376,-0.0771,-0.9266
20150226,2.5172,1.0669,2.1254
20150227,0.1836,0.8193,0.3536
20150302,0.7955,2.0159,1.1234
20150303,-2.5926,-0.3442,-1.9832
20150304,0.6534,1.4998,0.8867
20150305,-0.9765,-0.0231,-0.7121
20150306,-0.5098,-1.2234,-0.7091
20150309,1.7027,1.2915,1.5885
20150310,-0.4845,1.0342,-0.0639
20150311,0.1148,-0.2166,0.0224
20150312,1.9347,-0.044,1.3841
20150313,0.6906,1.1092,0.8057
20150316,2.4329,2.9574,2.5774
20150317,1.3884,1.5543,1.4343
20150318,2.3671,1.6623,2.1718
20150319,-0.1642,0.8085,0.1039
20150320,1.376,1.009,1.2742
20150323,2.042,2.4268,2.1485
20150324,0.0248,0.4128,0.1325
20150325,-0.8214,1.1176,-0.2813
20150326,0.2433,-0.7079,-0.0253
20150327,0.5493,1.1521,0.7184
20150330,2.9328,1.2514,2.459
20150331,-0.9044,0.105,-0.6233
20150401,1.7943,2.3801,1.9586
20150402,0.0214,1.8169,0.5272
20150403,1.1094,1.5655,1.2395
20150407,2.1461,2.3997,2.2187
20150408,0.8394,-0.7031,0.3971
20150409,-0.7837,-0.7921,-0.7861
20150410,1.9304,2.6599,2.1373
20150413,1.7645,2.1466,1.8735
20150414,0.387,-0.0361,0.266
20150415,-1.2994,-3.9066,-2.0425
20150416,3.0369,1.4013,2.5796
20150417,1.8298,0.8679,1.5639
20150420,-1.6148,-1.765,-1.656
20150421,2.1505,3.4795,2.5151
20150422,2.6119,2.5977,2.608
20150423,0.0227,1.0486,0.3068
20150424,-0.8068,0.0998,-0.5539
20150427,2.2317,1.1156,1.9183
20150428,-1.3672,-2.896,-1.7931
20150429,0.6846,1.957,1.0351
20150430,-0.5119,0.4914,-0.233
20150504,0.797,0.4818,0.7087
20150505,-3.9874,-3.6559,-3.8947
20150506,-0.9465,-1.419,-1.0789
20150507,-1.8281,-2.221,-1.9378
20150508,1.9757,3.7682,2.4747
20150511,2.8986,4.3521,3.3083
20150512,1.2128,2.1904,1.4912
20150513,-0.6105,0.9062,-0.1758
20150514,-0.3742,-0.1307,-0.3037
20150515,-1.7722,-0.8,-1.49
20150518,-0.9167,1.8382,-0.1112
20150519,3.4115,2.4848,3.1353
20150520,0.5009,1.6712,0.8476
20150521,1.8099,3.6852,2.3683
20150522,2.2797,1.6524,2.0904
20150525,2.9923,2.6786,2.8982
20150526,1.9497,3.3216,2.3606
20150527,-0.3363,1.193,0.1262
20150528,-6.7052,-5.9912,-6.487
20150529,0.1411,0.9973,0.404
20150601,4.8618,5.232,4.9762
20150602,1.6881,3.7956,2.3408
20150603,-0.3541,0.8597,0.0271
20150604,0.7354,-0.1328,0.4604
20150605,0.9483,1.6334,1.164
20150608,2.3554,-1.0193,1.2879
20150609,-0.6778,-0.1557,-0.5165
20150610,-0.157,1.7643,0.439
20150611,-0.0475,1.4118,0.4112
20150612,0.5375,1.5801,0.8684
20150615,-2.1358,-1.8448,-2.0445
20150616,-2.9945,-3.9977,-3.31
20150617,1.4612,2.0286,1.6384
20150618,-4.0531,-3.3257,-3.8251
20150619,-5.9526,-6.9327,-6.2615
20150623,3.2141,0.5955,2.3949
20150624,1.9648,2.1971,2.0362
20150625,-3.5575,-3.521,-3.5463
20150626,-7.8683,-8.3589,-8.0193
20150629,-3.3358,-6.5369,-4.3133
20150630,6.7147,4.9663,6.1932
20150701,-4.9179,-5.5481,-5.1037
20150702,-3.4099,-6.857,-4.4215
20150703,-5.406,-6.1213,-5.6106
20150706,2.8982,-1.6245,1.6116
20150707,-1.764,-6.5295,-3.0768
20150708,-6.7455,-2.3827,-5.5864
20150709,6.4042,4.4526,5.8681
20150710,5.3604,5.0524,5.277
20150713,2.5631,6.2231,3.5529
20150714,-2.3663,2.1236,-1.1214
20150715,-3.5356,-5.7738,-4.1767
20150716,0.7713,2.3424,1.2138
20150717,3.8561,5.4882,4.3214
20150720,0.2196,1.5235,0.5955
20150721,0.1296,1.2809,0.4645
20150722,-0.2123,1.2137,0.2058
20150723,2.2526,2.7854,2.4104
20150724,-1.7532,-1.4841,-1.6732
20150727,-8.5614,-7.4883,-8.2417
20150728,-0.2,-1.8522,-0.6964
20150729,3.13,4.8756,3.6483
20150730,-2.9251,-2.7698,-2.8784
20150731,0.0337,-0.9425,-0.2599
20150803,0.3285,-2.4182,-0.492
20150804,3.1056,5.33,3.7572
20150805,-2.0581,-1.2938,-1.8308
20150806,-0.9064,-0.6035,-0.8158
20150807,1.9597,2.84,2.2234
20150810,4.5411,4.7517,4.6046
20150811,-0.4332,0.4913,-0.1543
20150812,-1.2429,-1.1735,-1.2218
20150813,1.4775,2.3763,1.7507
20150814,-0.0472,1.0641,0.2927
20150817,0.1063,2.2633,0.7712
20150818,-6.191,-7.4734,-6.5921
20150819,1.5874,2.202,1.7778
20150820,-3.2084,-3.4944,-3.2974
20150821,-4.5705,-5.424,-4.8355
20150824,-8.7477,-7.9695,-8.5076
20150825,-7.1014,-7.4902,-7.222
20150826,-0.5664,-3.7474,-1.5503
20150827,5.9473,3.4869,5.2032
20150828,4.2628,5.9919,4.7771
20150831,0.7255,-3.8227,-0.6431
20150901,-0.1323,-6.2618,-1.9177
20150902,0.1115,-0.7562,-0.1301
20150907,-3.427,0.343,-2.3841
20150908,2.57,3.7649,2.9099
20150909,1.9581,2.7632,2.189
20150910,-1.228,-1.6898,-1.3612
20150911,-0.309,0.8231,0.0163
20150914,-1.9735,-6.8305,-3.3803
20150915,-3.9285,-5.6491,-4.4091
20150916,4.9811,6.6013,5.4278
20150917,-2.1833,-1.9627,-2.1218
20150918,0.441,1.1981,0.6524
20150921,1.7523,3.5376,2.2534
20150922,0.9305,0.7277,0.8729
20150923,-2.2762,-1.1329,-1.9517
20150924,0.6734,1.4541,0.8968
20150925,-1.6148,-3.2736,-2.0922
20150928,0.3342,1.8223,0.7572
20150929,-1.9705,-1.8664,-1.9406
20150930,0.7579,0.3297,0.6348
20151008,2.9203,4.0623,3.2475
20151009,1.3237,1.5309,1.3835
20151012,3.2208,3.8434,3.4009
20151013,-0.0769,1.2406,0.3059
20151014,-1.1301,-1.1406,-1.1331
20151015,2.3694,3.0447,2.5674
20151016,1.3551,1.7076,1.4589
20151019,0.0033,-0.0027,0.0015
20151020,1.2314,1.6276,1.3484
20151021,-2.9194,-6.2738,-3.9126
20151022,1.4764,3.7475,2.1323
20151023,1.3252,2.4975,1.6691
20151026,0.5046,0.6797,0.5564
20151027,0.1008,0.6217,0.2551
20151028,-1.8915,-2.5243,-2.0795
20151029,0.2379,0.8523,0.4197
20151030,0.0219,-0.3377,-0.085
20151102,-1.6445,-2.0965,-1.7784
20151103,-0.3012,-0.2354,-0.2818
20151104,4.7048,5.0272,4.8001
20151105,2.134,0.1164,1.5363
20151106,2.3585,2.3418,2.3536
20151109,1.2385,1.302,1.257
20151110,-0.1853,0.4137,-0.0102
20151111,0.0106,1.4476,0.4324
20151112,-0.9996,-0.0288,-0.7117
20151113,-1.2932,-1.5014,-1.3554
20151116,0.4774,2.0053,0.9329
20151117,-0.1525,-0.8871,-0.3738
20151118,-1.139,-1.6135,-1.2812
20151119,1.5984,2.5466,1.8816
20151120,-0.0155,1.1355,0.3305
20151123,-0.5577,-0.7953,-0.6297
20151124,0.0147,0.7014,0.2225
20151125,0.7384,1.5886,0.9968
20151126,-0.5865,-0.6097,-0.5936
20151127,-5.3848,-6.324,-5.6718
20151130,0.2648,0.4376,0.3173
20151201,0.7089,0.4798,0.6393
20151202,3.6267,-0.5116,2.3711
20151203,0.7347,2.2232,1.1736
20151204,-1.9125,-0.7771,-1.5743
20151207,0.2723,1.2055,0.5525
20151208,-1.7515,-2.6056,-2.0096
20151209,0.3566,-0.4034,0.1284
20151210,-0.3535,-0.3263,-0.3454
20151211,-0.4147,-0.8096,-0.5327
20151214,2.862,2.0619,2.6188
20151215,-0.4563,0.7681,-0.086
20151216,-0.2422,0.4164,-0.0413
20151217,1.9115,2.4815,2.0862
20151218,0.3202,-0.2187,0.1543
20151221,2.6023,1.1585,2.1597
20151222,0.2785,0.8736,0.4592
20151223,-0.267,-1.0606,-0.5089
20151224,-0.9564,-0.2605,-0.7455
20151225,0.2298,0.5042,0.3133
20151228,-2.8808,-2.4225,-2.7409
20151229,0.9186,0.9342,0.9234
20151230,0.0877,0.8686,0.3266
20151231,-0.9075,-1.5936,-1.1184
20160104,-7.0206,-8.3265,-7.4202
20160105,0.28,-1.3412,-0.2112
20160106,1.7543,2.5526,1.9935
20160107,-6.9333,-8.5395,-7.4168
20160108,2.0392,1.6742,1.9307
20160111,-5.0308,-6.7237,-5.5329
20160112,0.7286,0.1307,0.5535
20160113,-1.8606,-3.4647,-2.3284
20160114,2.0816,3.3892,2.4584
20160115,-3.1923,-3.7738,-3.3613
20160118,0.3847,1.4461,0.692
20160119,2.9513,3.6493,3.1548
20160120,-1.5124,-0.9455,-1.3463
20160121,-2.9307,-4.099,-3.2744
20160122,1.0423,1.5921,1.2026
20160125,0.4954,1.0152,0.6475
20160126,-6.0206,-7.4821,-6.45
20160127,-0.3454,-1.344,-0.6356
20160128,-2.6139,-4.406,-3.1309
20160129,3.2355,3.7542,3.3832
20160201,-1.5289,-1.2735,-1.4559
20160202,2.0781,3.4661,2.4754
20160203,-0.4287,0.4215,-0.183
20160204,1.225,1.9841,1.4457
20160205,-0.7026,-1.0013,-0.7899
20160215,-0.5764,0.0678,-0.3885
20160216,3.0654,4.1371,3.3794
20160217,0.8655,1.1669,0.9544
20160218,-0.3141,-0.2392,-0.2919
20160219,-0.0692,0.3758,0.0625
20160222,2.2048,2.0772,2.167
20160223,-0.946,-0.5443,-0.8269
20160224,0.6533,0.6679,0.6576
20160225,-6.1358,-7.9363,-6.6713
20160226,1.0032,0.4068,0.8282
20160229,-2.3936,-5.2842,-3.2381
20160301,1.8498,2.3026,1.9793
20160302,4.1164,5.1065,4.4005
20160303,0.2323,0.4142,0.2849
20160304,1.1597,-2.6903,0.0463
20160307,0.3539,2.3301,0.9098
20160308,0.0912,0.2047,0.1236
20160309,-1.1509,-2.5552,-1.5518
20160310,-1.9129,-1.6929,-1.8507
20160311,0.1705,-0.2348,0.0558
20160314,1.5706,3.2966,2.0577
20160315,0.2965,-0.8925,-0.0432
20160316,0.4961,-1.3653,-0.0312
20160317,1.1058,3.2928,1.7171
20160318,1.5287,3.5379,2.099
20160321,2.4425,2.525,2.4662
20160322,-0.7277,-0.3933,-0.6314
20160323,0.3194,0.7156,0.4337
20160324,-1.6761,-1.6431,-1.6666
20160325,0.5018,0.9804,0.6403
20160328,-0.8784,-0.6525,-0.8128
20160329,-1.0827,-1.9198,-1.3261
20160330,2.5791,3.6414,2.8861
20160331,0.0564,0.2983,0.1268
20160401,0.1183,-0.5082,-0.0644
20160405,1.3219,2.646,1.7063
20160406,-0.2131,0.5862,0.021
20160407,-1.4808,-1.4938,-1.4846
20160408,-0.7343,-0.967,-0.8028
20160411,1.3928,2.1975,1.6295
20160412,-0.3605,-0.8173,-0.4957
20160413,1.334,1.4626,1.3719
20160414,0.443,0.9084,0.5804
20160415,-0.1107,-0.2734,-0.1589
20160418,-1.3371,-1.6156,-1.4193
20160419,0.3051,0.4303,0.342
20160420,-1.7687,-4.534,-2.584
20160421,-0.642,-0.8557,-0.7038
20160422,0.4524,0.6806,0.5182
20160425,-0.4053,-0.553,-0.448
20160426,0.5417,1.1491,0.7171
20160427,-0.4166,-0.4974,-0.44
20160428,-0.1685,-0.4383,-0.2467
20160429,-0.1214,-0.079,-0.1091
20160503,1.7992,3.0383,2.1577
20160504,-0.1269,0.0378,-0.0788
20160505,0.1389,0.5516,0.2596
20160506,-2.6001,-3.9061,-2.983
20160509,-2.0681,-3.6541,-2.5286
20160510,0.1141,-0.0827,0.0576
20160511,0.4463,-0.2698,0.241
20160512,0.2377,0.0532,0.1851
20160513,-0.492,-0.2121,-0.4123
20160516,0.6626,1.719,0.964
20160517,-0.2999,-0.3819,-0.3235
20160518,-0.5829,-2.7485,-1.205
20160519,-0.1804,0.6311,0.049
20160520,0.5132,1.1677,0.6994
20160523,0.2925,1.3357,0.5906
20160524,-0.7666,-1.1412,-0.8744
20160525,-0.1413,-0.4874,-0.2407
20160526,0.163,0.511,0.2626
20160527,-0.0559,-0.0835,-0.0638
20160530,0.1375,-0.4926,-0.0434
20160531,3.3538,4.1323,3.5762
20160601,-0.2844,0.4449,-0.0749
20160602,0.2073,0.6715,0.3413
20160603,0.7018,0.3111,0.5886
20160606,-0.3304,0.3192,-0.1428
20160607,-0.0546,-0.1074,-0.0699
20160608,-0.4113,-0.3553,-0.3951
20160613,-3.0861,-4.6056,-3.541
20160614,0.3144,0.284,0.3054
20160615,1.3129,3.2985,1.9007
20160616,-0.6961,-0.3746,-0.5997
20160617,0.5068,0.5687,0.5254
20160620,0.0745,0.3571,0.1595
20160621,-0.2042,-1.1489,-0.489
20160622,0.8899,1.5563,1.0895
20160623,-0.5311,-0.5111,-0.5251
20160624,-1.2883,-1.2471,-1.2759
20160627,1.41,2.3816,1.7024
